ID,Title,Text,Lable,type,,,,,,,,,,,,,,,,,,,,
305,"гд ""»н  «б‘Џ»"".. «б”нѕ… «б√жбм  жѕЏ «б√гн—яннд »—”«б… Ќ» ж”б«г","Ён ¬ќ— нжг бе« ё»б гџ«ѕ— е« ен ж√”— е« «б»н  «б√»н÷° √бё  «б”нѕ… «б√жбм° гнб«дн«  —г»° «б«Ћднд° ќЎ«»« «” Џ—÷  ќб«бе ћежѕе« б Ўжн— «б»н  «б√»н÷ ќб«б Ё —… —∆«”… “жће« бгѕ… 4 ”дж«  ж÷гд е —”«б… жѕ«Џ гѕ е« ”»Џ ѕё«∆ё  ё—н»р«° ЌЋ  Ёне« «б√гн—яннд Џбм «ќ н«— ""«бЌ» Џбм «бя—«ен…"" ж""«б”б«г Џбм «бЏдЁ"". жЁн —”«б е« «б√ќн—… «б н д‘—е« «бгжёЏ «б—”гн бб»н  «б√»н÷° ё«б : ""Џбм гѕ«— «б√—»Џ ”дж«  «бг«÷н…° Ќўн  Џ«∆б н »‘—Ё я»н— бяжде« ё«ѕ—… Џбм  ”гн… гд“бд« »√де ""»н  «б‘Џ»"". бёѕ  г «б —Ќн» »д« жѕЏгд« Ён е–е «б—Ќб… «б‘ќ’н… гд ё»б Ё—нё н ќЎм  Ё«дне Ён «бгд“б «б–н нќѕгжд Ёне «б≈ѕ«—« ° жн‘яб ≈—Ћ« Ќн« бг»дм нўб «бг—я“ «б—г“н бЌн« д« «бжЎдн…"".",0,reliable,,,,,,,,,,,,,,,,,,,,
306,гё—» гд ќ«гд∆н нѕбн » ’—нЌ Џд «ббё«Ќ жнёб» «б ж«’б!,"≈д √гн—я«  —нѕ ≈—”«б бё«Ќ«  г“нЁ… ≈бм ≈н—«д б√ќ– √гж«б «б‘Џ» Ћг ё б √Ё—«ѕе†»е–е «ббё«Ќ« †»Џѕ ≈’«» ег »«бг—÷ где«° жЁё  Џ»н—е.ж√÷«Ё: ""б« ѕ«Џн √»ѕ« б√д д”бг √дЁ”д« »нѕег ббЌ’жб Џбм бё«Ќ",0,reliable,,,,,,,,,,,,,,,,,,,,
307,Ён  жён  ё« б.. д дн«еж н ќбм Џд  —г» жнЌ–Ё ’ж— е,"Ён  жён  ё« б° √“«б —∆н” «бж“—«Ѕ «б≈”—«∆нбн° »дн«гнд д дн«еж° ’ж—…  ћгЏе »«б—∆н” «б√гн—ян ѕжд«бѕ  —г» я«д н÷Џе« Ён ’ѕ— Ќ”«»е Џбм  жн —° «бнжг «бЋб«Ћ«Ѕ° Ён «дЁ’«б Ёнг« н»ѕж Џд ЌбнЁ ”н«”н нж«ће г”«Ѕб… гЌ гб….",0,reliable,,,,,,,,,,,,,,,,,,,,
308,дЁ  г“«Џг  б«Џ»ег« »«б”жё.. џжџб  ѕ«ЁЏ Џд ‘—ня е« Ён”»жя Ён гћ«б «б≈Џб«д,"Џ«—÷  ‘—я… џжџб (Google) нжг «б√Ќѕ г“«Џг гћгжЏ… гд «бгѕЏнд «бЏ«гнд° »ён«ѕ… янд »«я” жд гд  я”«”° »‘√д ≈ћ—«Ѕ«  ‘—«Ѕ «б≈Џб«д«  гЏ дўн— е« Ён”»жя (Facebook) Ќжб яжде« џн—  д«Ё”н….жж’Ё ¬ѕг яженд гѕн— «б”н«”… «б«ё ’«ѕн… Ён џжџб° Ён ≈Ќѕм «бгѕжд« ° «бѕЏжм «бё÷«∆н… «бг—ЁжЏ… гд 10 жб«н«  »ён«ѕ… «бћгеж—ннд »√де« ""г÷бб…"".",0,reliable,,,,,,,,,,,,,,,,,,,,
309,«бЎбё… «б√ќн—… гд  —«г».. «бЌяжг… «б√гн—ян…  бџн  —«ќн’ »нЏ «б—ё«∆ё беж«жн,"√»бџ  ≈ѕ«—…  —«г» гж—ѕн ‘—я… еж«жн (Huawei)° »г« Ён –бя ‘—я… ≈д б б’д«Џ… «б—ё«∆ё° √де« √бџ   —«ќн’ гЏнд… бб»нЏ бб‘—я… «б’ндн… ж Џ “г —Ё÷ Џ‘—«  «бЎб»«  «б√ќ—м б “жнѕ ‘—я… «б« ’«б« ° Ќ”»г« ё«б √‘ќ«’ гЎбЏжд Џбм «б√г— б—жн —“.",0,reliable,,,,,,,,,,,,,,,,,,,,
310,днжнж—я  «нг“: г’— дЁ  √д няжд дё’ «б√я”ћнд  ”»» »гё б г’«»нд »яж—жд«.. бяде жёЏ »«бЁЏб,"я–»  ’ЌнЁ… днжнж—я  «нг“ (The New York Times) —ж«н… «б”бЎ«  «бг’—н… »√д жЁ«… Џѕѕ гд «бг’«»нд »Ён—ж” яж—жд«° Ён √Ќѕ «бг” ‘Ён«  «бЌяжгн… »гЌ«Ёў… «б‘—ён… гЎбЏ нд«н—/я«джд «бЋ«дн «бћ«—н° бг няд »”»» дё’ ≈гѕ«ѕ«  «б√жя”ћнд. жя«д гёЎЏ г’ж— гѕ е 47 Ћ«дн…  г  ѕ«жбе »‘яб ж«”Џ -жнЏ ёѕ √де ’жш— ѕ«ќб жЌѕ… «бЏд«н… «бЁ«∆ё… »г” ‘Ём «бЌ”ндн… «бЌяжгн- ёѕ √ўе— Ќ«б… гд «бебЏ ж«бЁж÷м »”»» г« ё«б ≈де ""дё’ Ќ«ѕ Ён «б√жя”ћнд""  ”»» Ён гё б 4 √‘ќ«’ Џбм «б√ёб. жёѕ дЁ  «б”бЎ«  е–е «б—ж«н… гƒяѕ… √д гд г« ж« ѕ«ќб «бг” ‘Ём ""я«дж« Џбм √ће“…  дЁ” «’Ўд«Џн ж√д жЁ« ег Ў»нЏн… д нћ… б ѕеж— Ќ«б ег »”»» «б≈’«»… »Ён—ж” яж—жд« жб√дег √’Ќ«» √г—«÷ г“гд….""",0,reliable,,,,,,,,,,,,,,,,,,,,
311,"г’— √дя—  √д «дёЎ«Џ «б√я”ћнд  ”»» Ён гж  г—÷м яжЁнѕ°","√д «бг—÷м «б√—»Џ… я«дж« нЏ«джд гд Уг÷«ЏЁ« Ф ж√д жЁ« ег бг  яд бе« У Џб«ё…Ф »дё’ «б√я”ћнд. ё«г  «бдн«»… »«” ћж«» д«ЁЏ° ж√бём «бг”ƒжбжд »«ббжг Џбне б«д е«яе «бёж«Џѕ «б н  гдЏ «б“н«—«  ж«б ’жн— ѕ«ќб «бг” ‘Ён« .",1,unreliable,,,,,,,,,,,,,,,,,,,,
312,ў«е—… гёбё….. «б√—÷ ѕ«—  »”—Џ… √я»— Ќжб дЁ”е« ќб«б Џ«г 2020,"ѕ«—  «б√—÷ Ќжб гЌж—е« »”—Џ… џн— гЏ «ѕ… ќб«б Џ«г 2020° ж≈–« «” г—  ”—Џ е« Ён «б “«нѕ° Ёёѕ нƒѕн –бя ≈бм Ў—Ќ Ћ«дн… гд «б жён  «бЏ«бгн. ћ«Ѕ –бя Ён†«б ё—н—†«б–н д‘— е ’ЌнЁ… ""бж»ж«д Le Point"" «бЁ—д”н… нжг 12 нд«н—/ я«джд «бЋ«дн «бћ«—н° жё«б  Ёне «бя« »… ябжн ѕж—«дѕ »«—д н ≈д «бЏ«бг ‘еѕ «бЏ«г «бг«÷н √ё’— 28 нжг« Џбм «б≈Ўб«ё гд– Џ«г 1960° ЌнЋ «” џ—ё  «б√—÷ гббн Ћ«дн… жд’Ё «бгббн √ёб гд г ж”Ў «бгѕ… «б»«бџ… 86 √бЁ« ж400 Ћ«дн… б≈яг«б ѕж—… Ќжб гЌж—е«",0,reliable,,,,,,,,,,,,,,,,,,,,
313,г–нЏ… »ёд«…  жд”н…   ег «бћ“н—… »дёб √ќ»«— г“нЁ…,« ег  г–нЏ… »ёд«… У«бЌж«—Ф «б жд”н… ёд«… У«бћ“н—…Ф »дёб √ќ»«— г“нЁ… бб√Ќѕ«Ћ «б н жёЏ  Ён гдЎё… «бё’—нд,1,unreliable,,,,,,,,,,,,,,,,,,,,
314,«б ж”Џ «б«” нЎ«дн «б≈”—«∆нбн н÷«ЏЁ гЏ«д«… Џ—» «б—‘«нѕ… ћдж» »н  бЌг," Џ«дн ё—н… Џ—» «б—‘«нѕ… ћдж» »н  бЌг ў—жЁ« гЏн‘н… ж√ж÷«Џ« «ё ’«ѕн… ’Џ»…° жн÷«ЏЁ «бгЏ«д«… «б ж”Џ «б«” нЎ«дн «б≈”—«∆нбн »«бгдЎё….",0,reliable,,,,,,,,,,,,,,,,,,,,
315,Џбг«Ѕ н—жћжд бЁЏ«бн… бё«Ќ яж—жд« »Ёнѕнже«   ня  жя,"ё——  гдўг… «б’Ќ… «бЏ«бгн… Џ»—  Ў»нё  ня  жя «б‘»«»н гж«ће… яЋн— гд «бгЏбжг«  «бгџбжЎ… бѕм еƒб«Ѕ «б‘»«» »‘√д ЁЏ«бн… бё«Ќ яж—жд«° Ёќ’’  Ё—нё« Ў»н« н»Ћ «бЌёнё… гд ёб» «бгќ »—« .",0,reliable,,,,,,,,,,,,,,,,,,,,
316,ѕЏ«н«  ЁЌ’ «бЋѕн г÷бб…,"« ег  ё—н— г” ёб «бЌяжг… «б»—нЎ«дн… »‘д Ќгб… ѕЏ«н… г÷бб… б≈ёд«Џ ¬б«Ё «бд”«Ѕ »«бён«г »ЁЌж’«  Ћѕн —ж ндн… яб ”д…, яЋн—« г« нќ»—д Џбм √Ћ—е« ќЎ√ √дед г’«»«  »”—Ў«д Ћѕн неѕѕ Ќн« ед жнќ÷Џд »«б «бн бЏб«ћ«  џн— ÷—ж—н…. ж–я— «б ё—н— √д  бя «бѕЏ«н… б«   ЌѕЋ ≈б« Џд Ёж«∆ѕ ≈ћ—«Ѕ гЋб е–« «бЁЌ’ ѕжд –я— ”б»н« е, г‘н—« ≈бм √д «бж“—«Ѕ ж«бћгЏн«  «бќн—н… жџ«б»н… «б√Ў»«Ѕ н‘ћЏд «бд”«Ѕ Џбм ÷—ж—…  ’жн— «бЋѕн »«б√‘Џ… «б”ндн… гд ’Ё «бЏг— Џбм √”«”  ёѕн—«   ёжб ≈д гЋб е–« «бЁЌ’ ндё– ”джн« 1400 «г—√… гд «бгж . џн— √д г—«ћЏ… ё«г »е« г—я“ джѕня яж‘—«д »«бЏ«’г… «бѕ«дг«—ян… яж»де«џд, ‘яя  Ён ёнг… гЋб е–е «бЁЌж’, ж√яѕ  √де б« жћжѕ б№""√ѕб… гёдЏ…"" »√д е–« «бЁЌ’ нгяд гд ≈дё«– яб е–« «бЏѕѕ гд «б√—ж«Ќ. ж–я— «б»«ЌЋжд √д  —«ћЏ д”»… «бжЁ«… »”»» ”—Ў«д «бЋѕн  Џжѕ »‘яб √”«”н ≈бм  Ќ”д «бЏб«ћ° жбн” «я ‘«Ё «бг—÷ Џ»— е–е «бЁЌж’ «б—ж ндн…. жёѕ Ќ–— «б√Ў»«Ѕ гд √д «” г—«— «б ‘яня Ён ёнг… е–е «бЁЌж’ гд ‘√де √д н—»я «бд”«Ѕ° жёѕ нƒѕн бЏѕг «я ‘«Ё √г—«÷ ќЎн—… Ён »ѕ«н е«. ж жЁ— »—нЎ«дн« бгд   —ж«Ќ √Џг«—ед »нд ќг”нд ж”»Џнд Џ«г« ≈гя«дн… ≈ћ—«Ѕ ЁЌж’«  ”—Ў«д «бЋѕн, ж  ёѕг1.7 гбнжд «г—√… бе–е «бЁЌж’«  ”джн«.",0,reliable,,,,,,,,,,,,,,,,,,,,
317,—ж”н« »д‘— гЏбжг«  г÷бб… »‘√д яж—жд«,"ед«я Ќгб…  ÷бнб я»—м гд ж”«∆б «б≈Џб«г «б—ж”н… ж«бће«  «бгƒнѕ… ббя—гбнд° Ён г« н Џбё »Ён—ж” яжЁнѕ-19",1,unreliable,,,,,,,,,,,,,,,,,,,,
318,г« «бгЏбжг«  «б н нЌ Ёў »е«  Ў»нё »н» «б —янњ жеб нЏѕ »ѕнб« гд«”»« бж« ”«»њ,"Ён гћ«б «бќ’ж’н…° жеж «бгћ«б «б√ег Ён е–е «бгё«—д…° жЏдѕ ё—«Ѕ… ‘—жЎ «бќ’ж’н… «бќ«’… »«б Ў»нё «б —ян дћѕ √де нћгЏ «бяЋн— гд «бгЏбжг«  «бќ«’… »«бг” ќѕгнд° жгЏ √де н–я— √де бџ«н«   ”енб  ёѕнг «бќѕг« ° ≈б« √де н–я— √н÷« √де н‘«—я е–е «бгЏбжг«  гЏ ""г“жѕн «бќѕг«  «б¬ќ—нд ж‘—я«∆ег""° жн–я— »‘яб ж«÷Ќ √де«  ” ќѕг бџ«н«  ""«б ”жнё «бг»«‘— жџн— «бг»«‘—"". ≈–д Ё ж—я ”нб »Ќяг √де« «б‘—я… «б√г бб Ў»нё яг« ен «бЌ«б бЁн”»жя гЏ ж« ”«»° Ё≈д Џдѕе« «б≈–д гд «бг” ќѕг бг‘«—я… гЏбжг« е гЏ ‘—я«∆е« «б ћ«—ннд ж«б ёдннд.",0,reliable,,,,,,,,,,,,,,,,,,,,
319,»Џѕ √“г… яж—жд«.. Џ»Ѕ «бѕнжд нЋёб я«еб «бѕжб «бд«гн…,"Ён  ё—н— Џд «бж«ёЏ «б«ё ’«ѕн «бЏ«бгн°  ёжб ’ЌнЁ… ""бн“няж"" (lesechos) «бЁ—д”н… ≈д «б ”«еб Ён ≈’ѕ«— «б”дѕ«  ж“н«ѕ… «бѕнд «бЏ«г ”няжд г—её« »«бд”»… ббѕжб «бд«гн… Џбм Џя” «бѕжб «бг ёѕг… «б н «” Ё«ѕ  гд гЏѕб«  «бЁ«∆ѕ… «бгдќЁ÷….",0,reliable,,,,,,,,,,,,,,,,,,,,
320,яЋ«Ё… √гдн… ж»ѕжд Ќ÷ж— ћг«ен—н.. ея–« ”няжд ЌЁб  д’н» »«нѕд гќ бЁ«,"” яжд г—«”г  д’н» ћж »«нѕд «б—∆н” «б№46 ббжб«н«  «бг Ќѕ…° гќ бЁ… »‘яб я»н— Џд яб г—«”г «б д’н» «б”«»ё…Ї дў—« бб«Ќ —«“«  «б’Ќн… »”»» «д ‘«— Ён—ж” яж—жд«° ж«бгќ«жЁ «б√гдн… «бг “«нѕ… »Џѕ «ё Ќ«г «бг Ў—Ёнд «бгж«бнд бб—∆н” ѕжд«бѕ  —«г» г»дм «бя«»н жб. ж»ѕ«н… ” џн» «бЌ‘жѕ «бя»н—… гд «бгж«Ўднд ггд я«дж« нЌ—’жд Џбм «бг‘«—я… Ён г‘«еѕ… г—«”г «б д’н» яб 4 ”дж« ° яг« н жёЏ √д нџн» Џд «бг—«”г «б—∆н”  —«г»° «б–н  ‘н—  ё«—н— ≈бм гџ«ѕ— е ж«‘дЎд г»я—« ’»«Ќ нжг «б д’н»",0,reliable,,,,,,,,,,,,,,,,,,,,
321,б« Ё—ё »нд гж«Ўд жб«ћ∆.. ея–« Џ«‘ «б√—ѕд Ќгб… «б ЎЏнг ÷ѕ яж—жд«,"бм »ж«»… ё”г «б√г—«÷ «б’ѕ—н… Ён гѕн—н… ’Ќ… гЌ«Ёў… «бгЁ—ё ‘г«б «б√—ѕд° «” ё»б  «бяж«ѕ— «бЎ»н… «бб«ћ∆ «б”»Џндн √Ќгѕ ‘Ќ«ѕ… «бЏнѕ «б–н бг н гяд гд «бд“жб гд «бЌ«Ёб… бя»— ”де° Ёё«г √Ќѕ «бгг—÷нд »ЁЌ’е Ён «бЌ«Ёб…° ж ёѕнг бё«Ќ Ён—ж” яж—жд« «бг” ћѕ (яжЁнѕ-19) бе ѕжд  я»нѕе Џд«Ѕ «бд“жб ббЏн«ѕ«  «бЎ»н….жбг  Ё—шё «б”бЎ«  «б√—ѕдн… »нд «бгж«Ўднд ж«бб«ћ∆нд Ён  ёѕнг «ббё«Ќ бгЌ «ћне° ж»«‘—   ЎЏнг «бб«ћ∆нд «б”ж—ннд ж«бЏ—«ённд жџн—ег гд– «бќгн” «бг«÷н",0,reliable,,,,,,,,,,,,,,,,,,,,
322,еб  яжд √дѕждн”н« Џбм Ў—нё «б Ў»нЏ гЏ ≈”—«∆нбњ,дѕждн”н« бд  ёжг »√н ќЎж«  бб Ў»нЏ гЏ ≈”—«∆нб ≈бм Ќнд  Ќёнё «б”б«г «б‘«гбФ,0,reliable,,,,,,,,,,,,,,,,,,,,
323,«бЏ«’Ё… «бЋбћн…Ф «б н  ÷—» »б«ѕ «б‘«г де«н… «б√”»жЏ,"ж√яѕ «бЌб«нё…  √д У«бгдќЁ÷ «бћжн б« н—ём бѕ—ћ… «бЏ«’Ё…° ж”няжд Џбм Ё — нд° «б√жб гдќЁ÷ г«Ў— г”«Ѕ «б√Ќѕ ≈бм ўе— «б≈Ћднд° Ёнг« «бЋ«дн ”няжд г’Ќж»« » √Ћн—«  ёЎ»н… гЌѕжѕ… г”«Ѕ «бЋб«Ћ«Ѕ Ќ м Ёћ— «бќгн”° ёѕ  —«Ёёе “ќ«  ќЁнЁ… гд «бЋбћ Џбм √Џбм «бёгг ЁёЎФ.",0,reliable,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
